expr_id,input,target,description,tree_expr,pseudolatex,latex_expr
109,generar lista: Sistema de ecuaciones lineales compatible indeterminado con tres ecuaciones y cuatro variables,CASES EQ SUM NEG MUL VN b E NEG MUL VF a E MUL VN c E MUL VN d E E VF EQ SUM MUL VF b E NEG MUL VN a E NEG MUL VN c E MUL VF d E E VF EQ SUM NEG MUL VF b E NEG MUL VF a E NEG MUL VN c E NEG MUL VF d E E VN E,Sistema de ecuaciones lineales compatible indeterminado con tres ecuaciones y cuatro variables,CASES EQ SUM NEG MUL VN b E NEG MUL VF a E MUL VN c E MUL VN d E E VF EQ SUM MUL VF b E NEG MUL VN a E NEG MUL VN c E MUL VF d E E VF EQ SUM NEG MUL VF b E NEG MUL VF a E NEG MUL VN c E NEG MUL VF d E E VN E,\begin{cases} - VN.b - VF.a + VN.c + VN.d = VF \\VF.b - VN.a - VN.c + VF.d = VF \\- VF.b - VF.a - VN.c - VF.d = VN \end{cases},\begin{cases} - 5.b - \frac{4}{5}.a + 8.c + 11.d = \frac{4}{8} \\\frac{3}{7}.b - 45.a - 44.c + \frac{14}{12}.d = \frac{8}{4} \\- \frac{13}{6}.b - \frac{12}{4}.a - 46.c - .d = 10 \end{cases}
122,"generar lista: Sistema de 2 ecuaciones con 4 variables a,b,c y d",CASES EQ SUM NEG MUL VF d E MUL VF b E MUL VF a E NEG MUL VN c E E VN EQ SUM MUL VN d E NEG MUL VN b E NEG MUL VF a E MUL VN c E E VN E,"Sistema de 2 ecuaciones con 4 variables a,b,c y d",CASES EQ SUM NEG MUL VF d E MUL VF b E MUL VF a E NEG MUL VN c E E VN EQ SUM MUL VN d E NEG MUL VN b E NEG MUL VF a E MUL VN c E E VN E,\begin{cases} - VF.d + VF.b + VF.a - VN.c = VN \\VN.d - VN.b - VF.a + VN.c = VN \end{cases},\begin{cases} - \frac{2}{10}.d + \frac{13}{12}.b + \frac{11}{14}.a - 16.c = 3 \\5.d - 42.b - \frac{7}{2}.a + 9.c = 25 \end{cases}
122,generar lista: Sistema de ecuaciones con dos ecuaciones y 4 variables completas,CASES EQ SUM NEG MUL VF d E MUL VF b E MUL VF a E NEG MUL VN c E E VN EQ SUM MUL VN d E NEG MUL VN b E NEG MUL VF a E MUL VN c E E VN E,Sistema de ecuaciones con dos ecuaciones y 4 variables completas,CASES EQ SUM NEG MUL VF d E MUL VF b E MUL VF a E NEG MUL VN c E E VN EQ SUM MUL VN d E NEG MUL VN b E NEG MUL VF a E MUL VN c E E VN E,\begin{cases} - VF.d + VF.b + VF.a - VN.c = VN \\VN.d - VN.b - VF.a + VN.c = VN \end{cases},\begin{cases} - \frac{2}{10}.d + \frac{13}{12}.b + \frac{11}{14}.a - 16.c = 3 \\5.d - 42.b - \frac{7}{2}.a + 9.c = 25 \end{cases}
133,"generar lista: Sistema de 4 ecuaciones completo con 4 incógnitas a,b,c y d. Las ecuaciones se distribuyen a ambos lados de la igualdad",CASES EQ SUM MUL VN c E E SUM MUL VN d E MUL VF b E NEG MUL VN a E VN E EQ SUM NEG MUL VN a E E SUM NEG MUL VF c E MUL VN b E NEG MUL VF d E VF E EQ SUM MUL VF a E MUL VN d E E SUM MUL VF c E MUL VN b E VF E EQ SUM NEG MUL VN c E E SUM MUL VN b E MUL VN a E NEG MUL VF d E VN E E,"Sistema de 4 ecuaciones completo con 4 incógnitas a,b,c y d. Las ecuaciones se distribuyen a ambos lados de la igualdad",CASES EQ SUM MUL VN c E E SUM MUL VN d E MUL VF b E NEG MUL VN a E VN E EQ SUM NEG MUL VN a E E SUM NEG MUL VF c E MUL VN b E NEG MUL VF d E VF E EQ SUM MUL VF a E MUL VN d E E SUM MUL VF c E MUL VN b E VF E EQ SUM NEG MUL VN c E E SUM MUL VN b E MUL VN a E NEG MUL VF d E VN E E,\begin{cases} VN.c = VN.d + VF.b - VN.a + VN \\- VN.a = - VF.c + VN.b - VF.d + VF \\VF.a + VN.d = VF.c + VN.b + VF \\- VN.c = VN.b + VN.a - VF.d + VN \end{cases},\begin{cases} 38.c = 25.d + \frac{13}{2}.b - 26.a + 12 \\- 18.a = - \frac{4}{12}.c + 27.b - \frac{14}{5}.d + \frac{15}{14} \\\frac{4}{12}.a + 45.d = \frac{6}{12}.c + 31.b + \frac{7}{1} \\- 13.c = 33.b + 3.a - \frac{13}{11}.d + 29 \end{cases}
133,generar lista: sistema de ecuaciones de 4 variables,CASES EQ SUM MUL VN c E E SUM MUL VN d E MUL VF b E NEG MUL VN a E VN E EQ SUM NEG MUL VN a E E SUM NEG MUL VF c E MUL VN b E NEG MUL VF d E VF E EQ SUM MUL VF a E MUL VN d E E SUM MUL VF c E MUL VN b E VF E EQ SUM NEG MUL VN c E E SUM MUL VN b E MUL VN a E NEG MUL VF d E VN E E,sistema de ecuaciones de 4 variables,CASES EQ SUM MUL VN c E E SUM MUL VN d E MUL VF b E NEG MUL VN a E VN E EQ SUM NEG MUL VN a E E SUM NEG MUL VF c E MUL VN b E NEG MUL VF d E VF E EQ SUM MUL VF a E MUL VN d E E SUM MUL VF c E MUL VN b E VF E EQ SUM NEG MUL VN c E E SUM MUL VN b E MUL VN a E NEG MUL VF d E VN E E,\begin{cases} VN.c = VN.d + VF.b - VN.a + VN \\- VN.a = - VF.c + VN.b - VF.d + VF \\VF.a + VN.d = VF.c + VN.b + VF \\- VN.c = VN.b + VN.a - VF.d + VN \end{cases},\begin{cases} 38.c = 25.d + \frac{13}{2}.b - 26.a + 12 \\- 18.a = - \frac{4}{12}.c + 27.b - \frac{14}{5}.d + \frac{15}{14} \\\frac{4}{12}.a + 45.d = \frac{6}{12}.c + 31.b + \frac{7}{1} \\- 13.c = 33.b + 3.a - \frac{13}{11}.d + 29 \end{cases}
164,"generar lista: Sistema de dos ecuaciones, con cuatro variables",CASES EQ SUM MUL VN b E MUL VF d E MUL VF a E NEG MUL VN c E E VF EQ SUM NEG MUL VN d E NEG MUL VN a E MUL VN c E NEG MUL VF b E E VF E,"Sistema de dos ecuaciones, con cuatro variables",CASES EQ SUM MUL VN b E MUL VF d E MUL VF a E NEG MUL VN c E E VF EQ SUM NEG MUL VN d E NEG MUL VN a E MUL VN c E NEG MUL VF b E E VF E,\begin{cases} VN.b + VF.d + VF.a - VN.c = VF \\- VN.d - VN.a + VN.c - VF.b = VF \end{cases},\begin{cases} 34.b + \frac{4}{11}.d + \frac{10}{5}.a - 2.c = \frac{12}{6} \\- 31.d - 26.a + 2.c - \frac{7}{1}.b = \frac{14}{13} \end{cases}
167,"generar lista: Sistema de ecuaciones de 2 ecuaciones, una con dos incógnita y otra con 3 incógnitas. Ambas ecuaciones de grado 1",CASES EQ SUM NEG MUL VF b E MUL VN c E NEG MUL VN a E E VN EQ SUM NEG MUL VF a E NEG MUL VN b E E VN E,"Sistema de ecuaciones de 2 ecuaciones, una con dos incógnita y otra con 3 incógnitas. Ambas ecuaciones de grado 1",CASES EQ SUM NEG MUL VF b E MUL VN c E NEG MUL VN a E E VN EQ SUM NEG MUL VF a E NEG MUL VN b E E VN E,\begin{cases} - VF.b + VN.c - VN.a = VN \\- VF.a - VN.b = VN \end{cases},\begin{cases} - \frac{11}{10}.b + 10.c - 37.a = 20 \\- \frac{10}{15}.a - 28.b = 25 \end{cases}
185,"generar lista: Sistema de ecuaciones de 4 incógnitas y dos ecuaciones, compatible indeterminado",CASES EQ SUM NEG MUL VF b E MUL VN c E NEG MUL VN a E NEG MUL VF d E E VF EQ SUM NEG MUL VF b E NEG MUL VN c E MUL VF a E NEG MUL VN d E E VN E,"Sistema de ecuaciones de 4 incógnitas y dos ecuaciones, compatible indeterminado",CASES EQ SUM NEG MUL VF b E MUL VN c E NEG MUL VN a E NEG MUL VF d E E VF EQ SUM NEG MUL VF b E NEG MUL VN c E MUL VF a E NEG MUL VN d E E VN E,\begin{cases} - VF.b + VN.c - VN.a - VF.d = VF \\- VF.b - VN.c + VF.a - VN.d = VN \end{cases},\begin{cases} - \frac{3}{12}.b + 15.c - 35.a - \frac{5}{6}.d = \frac{7}{15} \\- \frac{9}{7}.b - 39.c + \frac{1}{13}.a - 16.d = 29 \end{cases}
185,"generar lista: Sistema lineal de dos ecuaciones con 4 incógnitas. Las ecuaciones están completas y tienen variables a, b, c y d",CASES EQ SUM NEG MUL VF b E MUL VN c E NEG MUL VN a E NEG MUL VF d E E VF EQ SUM NEG MUL VF b E NEG MUL VN c E MUL VF a E NEG MUL VN d E E VN E,"Sistema lineal de dos ecuaciones con 4 incógnitas. Las ecuaciones están completas y tienen variables a, b, c y d",CASES EQ SUM NEG MUL VF b E MUL VN c E NEG MUL VN a E NEG MUL VF d E E VF EQ SUM NEG MUL VF b E NEG MUL VN c E MUL VF a E NEG MUL VN d E E VN E,\begin{cases} - VF.b + VN.c - VN.a - VF.d = VF \\- VF.b - VN.c + VF.a - VN.d = VN \end{cases},\begin{cases} - \frac{3}{12}.b + 15.c - 35.a - \frac{5}{6}.d = \frac{7}{15} \\- \frac{9}{7}.b - 39.c + \frac{1}{13}.a - 16.d = 29 \end{cases}
189,generar lista: Sistema de ecuaciones de cuatro incógnitas y cuatro ecuaciones,CASES EQ SUM MUL VF c E MUL VF a E NEG MUL VF b E MUL VN d E E 0 EQ SUM NEG MUL VN c E MUL VF a E MUL VF b E MUL VF d E E 0 EQ SUM MUL VF c E MUL VF a E NEG MUL VN b E MUL VN d E E 0 EQ SUM MUL VN c E MUL VN a E NEG MUL VN b E NEG MUL VF d E E 0 E,Sistema de ecuaciones de cuatro incógnitas y cuatro ecuaciones,CASES EQ SUM MUL VF c E MUL VF a E NEG MUL VF b E MUL VN d E E 0 EQ SUM NEG MUL VN c E MUL VF a E MUL VF b E MUL VF d E E 0 EQ SUM MUL VF c E MUL VF a E NEG MUL VN b E MUL VN d E E 0 EQ SUM MUL VN c E MUL VN a E NEG MUL VN b E NEG MUL VF d E E 0 E,\begin{cases} VF.c + VF.a - VF.b + VN.d = 0 \\- VN.c + VF.a + VF.b + VF.d = 0 \\VF.c + VF.a - VN.b + VN.d = 0 \\VN.c + VN.a - VN.b - VF.d = 0 \end{cases},\begin{cases} \frac{8}{5}.c + \frac{3}{2}.a - \frac{3}{7}.b + 9.d = 0 \\- 29.c + \frac{11}{1}.a + \frac{11}{2}.b + \frac{8}{2}.d = 0 \\\frac{8}{12}.c + \frac{15}{8}.a - 23.b + 38.d = 0 \\15.c + 35.a - 47.b - \frac{5}{2}.d = 0 \end{cases}
214,generar lista: Sistema de dos ecuaciones con 4 incognitas,CASES EQ SUM NEG MUL VF a E MUL VN b E NEG MUL VN c E NEG MUL VN d E E VF EQ SUM MUL VF a E MUL VF b E NEG MUL VF c E NEG MUL VF d E E VF E,Sistema de dos ecuaciones con 4 incognitas,CASES EQ SUM NEG MUL VF a E MUL VN b E NEG MUL VN c E NEG MUL VN d E E VF EQ SUM MUL VF a E MUL VF b E NEG MUL VF c E NEG MUL VF d E E VF E,\begin{cases} - VF.a + VN.b - VN.c - VN.d = VF \\VF.a + VF.b - VF.c - VF.d = VF \end{cases},\begin{cases} - \frac{9}{7}.a + 6.b - 34.c - 49.d = \frac{3}{9} \\\frac{6}{7}.a + \frac{9}{12}.b - \frac{4}{1}.c - \frac{10}{3}.d = \frac{13}{5} \end{cases}
220,"generar lista: Sistema de ecuaciones lineal, no ordenado, de 4 ecuaciones y 4 incógnitas.",CASES EQ SUM NEG MUL VN c E E SUM MUL VF a E NEG MUL VF b E VF E EQ VN SUM MUL VN b E NEG MUL VN d E MUL VN a E E EQ VF SUM MUL VN b E MUL VF d E E EQ SUM NEG MUL VF b E MUL VF d E MUL VF a E E SUM NEG MUL VF c E VF E E,"Sistema de ecuaciones lineal, no ordenado, de 4 ecuaciones y 4 incógnitas.",CASES EQ SUM NEG MUL VN c E E SUM MUL VF a E NEG MUL VF b E VF E EQ VN SUM MUL VN b E NEG MUL VN d E MUL VN a E E EQ VF SUM MUL VN b E MUL VF d E E EQ SUM NEG MUL VF b E MUL VF d E MUL VF a E E SUM NEG MUL VF c E VF E E,\begin{cases} - VN.c = VF.a - VF.b + VF \\VN = VN.b - VN.d + VN.a \\VF = VN.b + VF.d \\- VF.b + VF.d + VF.a = - VF.c + VF \end{cases},\begin{cases} - 21.c = \frac{11}{5}.a - \frac{1}{7}.b + \frac{7}{5} \\26 = 46.b - 33.d + 14.a \\\frac{11}{1} = 6.b + \frac{3}{8}.d \\- \frac{11}{14}.b + \frac{11}{3}.d + \frac{2}{7}.a = - \frac{2}{2}.c + \frac{15}{5} \end{cases}
246,generar lista: Sistema de 2 ecuaciones y 4 incognitas,CASES EQ SUM NEG MUL VF d E NEG MUL VF b E NEG MUL VF c E NEG MUL VN a E E VF EQ SUM MUL VF b E MUL VN a E NEG MUL VN d E NEG MUL VN c E E VF E,Sistema de 2 ecuaciones y 4 incognitas,CASES EQ SUM NEG MUL VF d E NEG MUL VF b E NEG MUL VF c E NEG MUL VN a E E VF EQ SUM MUL VF b E MUL VN a E NEG MUL VN d E NEG MUL VN c E E VF E,\begin{cases} - VF.d - VF.b - VF.c - VN.a = VF \\VF.b + VN.a - VN.d - VN.c = VF \end{cases},\begin{cases} - \frac{3}{3}.d - \frac{11}{8}.b - \frac{1}{6}.c - 13.a = \frac{2}{1} \\\frac{9}{4}.b + 38.a - 16.d - 27.c = \frac{1}{12} \end{cases}
246,generar lista: Sistema de ecuaciones con 2 ecuaciones y 4 incógnitas. Ambas ecuaciones están completas,CASES EQ SUM NEG MUL VF d E NEG MUL VF b E NEG MUL VF c E NEG MUL VN a E E VF EQ SUM MUL VF b E MUL VN a E NEG MUL VN d E NEG MUL VN c E E VF E,Sistema de ecuaciones con 2 ecuaciones y 4 incógnitas. Ambas ecuaciones están completas,CASES EQ SUM NEG MUL VF d E NEG MUL VF b E NEG MUL VF c E NEG MUL VN a E E VF EQ SUM MUL VF b E MUL VN a E NEG MUL VN d E NEG MUL VN c E E VF E,\begin{cases} - VF.d - VF.b - VF.c - VN.a = VF \\VF.b + VN.a - VN.d - VN.c = VF \end{cases},\begin{cases} - \frac{3}{3}.d - \frac{11}{8}.b - \frac{1}{6}.c - 13.a = \frac{2}{1} \\\frac{9}{4}.b + 38.a - 16.d - 27.c = \frac{1}{12} \end{cases}
247,generar lista: Sistema de 4 ecuaciones con 4 incognitas,CASES EQ SUM MUL VN d E MUL VN c E MUL VN b E NEG MUL VN a E E 0 EQ SUM MUL VN d E NEG MUL VN c E NEG MUL VN b E MUL VN a E E 0 EQ SUM NEG MUL VF d E MUL VN c E NEG MUL VN b E NEG MUL VN a E E 0 EQ SUM MUL VN d E NEG MUL VN c E NEG MUL VN b E MUL VF a E E 0 E,Sistema de 4 ecuaciones con 4 incognitas,CASES EQ SUM MUL VN d E MUL VN c E MUL VN b E NEG MUL VN a E E 0 EQ SUM MUL VN d E NEG MUL VN c E NEG MUL VN b E MUL VN a E E 0 EQ SUM NEG MUL VF d E MUL VN c E NEG MUL VN b E NEG MUL VN a E E 0 EQ SUM MUL VN d E NEG MUL VN c E NEG MUL VN b E MUL VF a E E 0 E,\begin{cases} VN.d + VN.c + VN.b - VN.a = 0 \\VN.d - VN.c - VN.b + VN.a = 0 \\- VF.d + VN.c - VN.b - VN.a = 0 \\VN.d - VN.c - VN.b + VF.a = 0 \end{cases},\begin{cases} 22.d + 29.c + 6.b - 24.a = 0 \\25.d - 22.c - 23.b + 19.a = 0 \\- \frac{4}{9}.d + 46.c - 20.b - 11.a = 0 \\24.d - 7.c - 23.b + \frac{12}{1}.a = 0 \end{cases}
247,"generar lista: sistema de ecuaciones de 4 incognitas y 4 ecuaciones, compatible determinado, homogeneo",CASES EQ SUM MUL VN d E MUL VN c E MUL VN b E NEG MUL VN a E E 0 EQ SUM MUL VN d E NEG MUL VN c E NEG MUL VN b E MUL VN a E E 0 EQ SUM NEG MUL VF d E MUL VN c E NEG MUL VN b E NEG MUL VN a E E 0 EQ SUM MUL VN d E NEG MUL VN c E NEG MUL VN b E MUL VF a E E 0 E,"sistema de ecuaciones de 4 incognitas y 4 ecuaciones, compatible determinado, homogeneo",CASES EQ SUM MUL VN d E MUL VN c E MUL VN b E NEG MUL VN a E E 0 EQ SUM MUL VN d E NEG MUL VN c E NEG MUL VN b E MUL VN a E E 0 EQ SUM NEG MUL VF d E MUL VN c E NEG MUL VN b E NEG MUL VN a E E 0 EQ SUM MUL VN d E NEG MUL VN c E NEG MUL VN b E MUL VF a E E 0 E,\begin{cases} VN.d + VN.c + VN.b - VN.a = 0 \\VN.d - VN.c - VN.b + VN.a = 0 \\- VF.d + VN.c - VN.b - VN.a = 0 \\VN.d - VN.c - VN.b + VF.a = 0 \end{cases},\begin{cases} 22.d + 29.c + 6.b - 24.a = 0 \\25.d - 22.c - 23.b + 19.a = 0 \\- \frac{4}{9}.d + 46.c - 20.b - 11.a = 0 \\24.d - 7.c - 23.b + \frac{12}{1}.a = 0 \end{cases}
258,"generar lista: Sistema de ecuaciones con 4 variables, no homogeneo",CASES EQ SUM NEG MUL VN d E NEG MUL VN a E NEG MUL VN b E NEG MUL VN c E E VF EQ SUM NEG MUL VN d E NEG MUL VN a E MUL VF b E NEG MUL VN c E E VF E,"Sistema de ecuaciones con 4 variables, no homogeneo",CASES EQ SUM NEG MUL VN d E NEG MUL VN a E NEG MUL VN b E NEG MUL VN c E E VF EQ SUM NEG MUL VN d E NEG MUL VN a E MUL VF b E NEG MUL VN c E E VF E,\begin{cases} - VN.d - VN.a - VN.b - VN.c = VF \\- VN.d - VN.a + VF.b - VN.c = VF \end{cases},\begin{cases} - 33.d - 17.a - 43.b - 14.c = \frac{13}{11} \\- 11.d - 13.a + \frac{3}{5}.b - 4.c = \frac{10}{13} \end{cases}
281,"generar lista: Sistema de 3 ecuaciones, teniendo cada una 4 incognitas",CASES EQ SUM NEG MUL VN d E MUL VF c E MUL VF b E MUL VF a E E VF EQ SUM MUL VN d E MUL VN c E NEG MUL VN a E NEG MUL VF b E E VF EQ SUM NEG MUL VF c E MUL VF a E MUL VN d E MUL VF b E E VN E,"Sistema de 3 ecuaciones, teniendo cada una 4 incognitas",CASES EQ SUM NEG MUL VN d E MUL VF c E MUL VF b E MUL VF a E E VF EQ SUM MUL VN d E MUL VN c E NEG MUL VN a E NEG MUL VF b E E VF EQ SUM NEG MUL VF c E MUL VF a E MUL VN d E MUL VF b E E VN E,\begin{cases} - VN.d + VF.c + VF.b + VF.a = VF \\VN.d + VN.c - VN.a - VF.b = VF \\- VF.c + VF.a + VN.d + VF.b = VN \end{cases},\begin{cases} - 10.d + \frac{15}{5}.c + \frac{12}{9}.b + \frac{7}{4}.a = \frac{15}{4} \\36.d + 9.c - 23.a - \frac{13}{12}.b = \frac{4}{12} \\- \frac{13}{4}.c + \frac{9}{8}.a + 14.d + \frac{9}{1}.b = 28 \end{cases}
323,generar lista: Un sistema de ecuaciones formado por 2 ecuaciones con 4 incognitas. ,CASES EQ SUM NEG MUL VF d E NEG MUL VN c E NEG MUL VN a E NEG MUL VF b E E VN EQ SUM MUL VF b E MUL VN c E NEG MUL VF a E MUL VN d E E VF E,Un sistema de ecuaciones formado por 2 ecuaciones con 4 incognitas. ,CASES EQ SUM NEG MUL VF d E NEG MUL VN c E NEG MUL VN a E NEG MUL VF b E E VN EQ SUM MUL VF b E MUL VN c E NEG MUL VF a E MUL VN d E E VF E,\begin{cases} - VF.d - VN.c - VN.a - VF.b = VN \\VF.b + VN.c - VF.a + VN.d = VF \end{cases},\begin{cases} - \frac{5}{6}.d - 4.c - 48.a - \frac{10}{15}.b = 20 \\\frac{9}{11}.b + 16.c - \frac{10}{6}.a + 45.d = \frac{2}{8} \end{cases}
330,generar lista: Sistema de ecuaciones con cuatro ecuaciones y cuatro incógnitas,CASES EQ SUM MUL VN a E NEG MUL VN c E MUL VN d E NEG MUL VF b E E 0 EQ SUM MUL VF a E NEG MUL VF c E MUL VF d E MUL VN b E E 0 EQ SUM NEG MUL VF a E NEG MUL VF c E NEG MUL VF d E NEG MUL VN b E E 0 EQ SUM NEG MUL VF a E NEG MUL VN c E NEG MUL VF d E NEG MUL VN b E E 0 E,Sistema de ecuaciones con cuatro ecuaciones y cuatro incógnitas,CASES EQ SUM MUL VN a E NEG MUL VN c E MUL VN d E NEG MUL VF b E E 0 EQ SUM MUL VF a E NEG MUL VF c E MUL VF d E MUL VN b E E 0 EQ SUM NEG MUL VF a E NEG MUL VF c E NEG MUL VF d E NEG MUL VN b E E 0 EQ SUM NEG MUL VF a E NEG MUL VN c E NEG MUL VF d E NEG MUL VN b E E 0 E,\begin{cases} VN.a - VN.c + VN.d - VF.b = 0 \\VF.a - VF.c + VF.d + VN.b = 0 \\- VF.a - VF.c - VF.d - VN.b = 0 \\- VF.a - VN.c - VF.d - VN.b = 0 \end{cases},\begin{cases} 29.a - 46.c + 20.d - \frac{15}{3}.b = 0 \\\frac{11}{2}.a - \frac{3}{12}.c + \frac{15}{7}.d + 40.b = 0 \\- \frac{9}{15}.a - \frac{12}{12}.c - \frac{12}{13}.d - 31.b = 0 \\- \frac{8}{7}.a - 5.c - \frac{8}{1}.d - 26.b = 0 \end{cases}
353,"generar lista: Sistema de cuatro ecuaciones lineales con 4 variables: d, a, b, c",CASES EQ SUM MUL VF d E MUL VN b E NEG MUL VF c E MUL VN a E E 0 EQ SUM NEG MUL VF d E NEG MUL VF b E NEG MUL VF c E NEG MUL VF a E E 0 EQ SUM NEG MUL VF d E NEG MUL VN b E NEG MUL VN c E NEG MUL VN a E E 0 EQ SUM MUL VF d E NEG MUL VN b E MUL VF c E MUL VF a E E 0 E,"Sistema de cuatro ecuaciones lineales con 4 variables: d, a, b, c",CASES EQ SUM MUL VF d E MUL VN b E NEG MUL VF c E MUL VN a E E 0 EQ SUM NEG MUL VF d E NEG MUL VF b E NEG MUL VF c E NEG MUL VF a E E 0 EQ SUM NEG MUL VF d E NEG MUL VN b E NEG MUL VN c E NEG MUL VN a E E 0 EQ SUM MUL VF d E NEG MUL VN b E MUL VF c E MUL VF a E E 0 E,\begin{cases} VF.d + VN.b - VF.c + VN.a = 0 \\- VF.d - VF.b - VF.c - VF.a = 0 \\- VF.d - VN.b - VN.c - VN.a = 0 \\VF.d - VN.b + VF.c + VF.a = 0 \end{cases},\begin{cases} \frac{2}{7}.d + 44.b - \frac{3}{9}.c + 49.a = 0 \\- \frac{8}{10}.d - \frac{7}{11}.b - \frac{7}{10}.c - \frac{10}{5}.a = 0 \\- \frac{4}{3}.d - 22.b - 44.c - 14.a = 0 \\\frac{5}{11}.d - 45.b + \frac{4}{7}.c + \frac{9}{13}.a = 0 \end{cases}
353,"generar lista: Sist de 4 ecuaciones con 4 incognitas Sistema compatible determinado Variables= a, b, c, d. Homogeneo",CASES EQ SUM MUL VF d E MUL VN b E NEG MUL VF c E MUL VN a E E 0 EQ SUM NEG MUL VF d E NEG MUL VF b E NEG MUL VF c E NEG MUL VF a E E 0 EQ SUM NEG MUL VF d E NEG MUL VN b E NEG MUL VN c E NEG MUL VN a E E 0 EQ SUM MUL VF d E NEG MUL VN b E MUL VF c E MUL VF a E E 0 E,"Sist de 4 ecuaciones con 4 incognitas Sistema compatible determinado Variables= a, b, c, d. Homogeneo",CASES EQ SUM MUL VF d E MUL VN b E NEG MUL VF c E MUL VN a E E 0 EQ SUM NEG MUL VF d E NEG MUL VF b E NEG MUL VF c E NEG MUL VF a E E 0 EQ SUM NEG MUL VF d E NEG MUL VN b E NEG MUL VN c E NEG MUL VN a E E 0 EQ SUM MUL VF d E NEG MUL VN b E MUL VF c E MUL VF a E E 0 E,\begin{cases} VF.d + VN.b - VF.c + VN.a = 0 \\- VF.d - VF.b - VF.c - VF.a = 0 \\- VF.d - VN.b - VN.c - VN.a = 0 \\VF.d - VN.b + VF.c + VF.a = 0 \end{cases},\begin{cases} \frac{2}{7}.d + 44.b - \frac{3}{9}.c + 49.a = 0 \\- \frac{8}{10}.d - \frac{7}{11}.b - \frac{7}{10}.c - \frac{10}{5}.a = 0 \\- \frac{4}{3}.d - 22.b - 44.c - 14.a = 0 \\\frac{5}{11}.d - 45.b + \frac{4}{7}.c + \frac{9}{13}.a = 0 \end{cases}
355,generar lista: Sistema de ecuación de 4 variables y 2 ecuaciones. El sistema tendrá infinitas soluciones,CASES EQ SUM MUL VN a E NEG MUL VN b E E VN EQ SUM NEG MUL VN b E MUL VN c E MUL VN d E E VF E,Sistema de ecuación de 4 variables y 2 ecuaciones. El sistema tendrá infinitas soluciones,CASES EQ SUM MUL VN a E NEG MUL VN b E E VN EQ SUM NEG MUL VN b E MUL VN c E MUL VN d E E VF E,\begin{cases} VN.a - VN.b = VN \\- VN.b + VN.c + VN.d = VF \end{cases},\begin{cases} 40.a - 7.b = 31 \\- 37.b + 10.c + 9.d = \frac{6}{9} \end{cases}
377,"generar lista: Sistema de 3 ecuaciones, de variables a, c, b y d. Todas de grado 1 y de 4 términos cada una",CASES EQ SUM NEG MUL VN c E NEG MUL VN a E NEG MUL VF b E MUL VN d E E VN EQ SUM MUL VN c E MUL VF a E MUL VF b E MUL VF d E E VF EQ SUM MUL VN c E MUL VF a E MUL VF b E MUL VN d E E VF E,"Sistema de 3 ecuaciones, de variables a, c, b y d. Todas de grado 1 y de 4 términos cada una",CASES EQ SUM NEG MUL VN c E NEG MUL VN a E NEG MUL VF b E MUL VN d E E VN EQ SUM MUL VN c E MUL VF a E MUL VF b E MUL VF d E E VF EQ SUM MUL VN c E MUL VF a E MUL VF b E MUL VN d E E VF E,\begin{cases} - VN.c - VN.a - VF.b + VN.d = VN \\VN.c + VF.a + VF.b + VF.d = VF \\VN.c + VF.a + VF.b + VN.d = VF \end{cases},\begin{cases} - 42.c - 25.a - \frac{4}{3}.b + 11.d = 6 \\21.c + \frac{4}{6}.a + \frac{12}{15}.b + \frac{8}{2}.d = \frac{1}{11} \\23.c + \frac{8}{8}.a + \frac{6}{1}.b + 8.d = \frac{14}{7} \end{cases}
385,"generar lista: Un sistema de ecuaciones completo con 4 ecuaciones y 4 incógnitas. Las incógnitas son a,b c y d. Los términos están distribuidos a ambos lados de las igualdades",CASES EQ SUM MUL VF c E E SUM NEG MUL VN b E NEG MUL VN d E NEG MUL VF a E VF E EQ SUM NEG MUL VF c E MUL VF a E NEG MUL VN d E E SUM MUL VN b E VF E EQ VF SUM NEG MUL VN b E MUL VN d E NEG MUL VN c E MUL VF a E E EQ SUM NEG MUL VN c E NEG MUL VF d E MUL VF a E E SUM MUL VF b E VN E E,"Un sistema de ecuaciones completo con 4 ecuaciones y 4 incógnitas. Las incógnitas son a,b c y d. Los términos están distribuidos a ambos lados de las igualdades",CASES EQ SUM MUL VF c E E SUM NEG MUL VN b E NEG MUL VN d E NEG MUL VF a E VF E EQ SUM NEG MUL VF c E MUL VF a E NEG MUL VN d E E SUM MUL VN b E VF E EQ VF SUM NEG MUL VN b E MUL VN d E NEG MUL VN c E MUL VF a E E EQ SUM NEG MUL VN c E NEG MUL VF d E MUL VF a E E SUM MUL VF b E VN E E,\begin{cases} VF.c = - VN.b - VN.d - VF.a + VF \\- VF.c + VF.a - VN.d = VN.b + VF \\VF = - VN.b + VN.d - VN.c + VF.a \\- VN.c - VF.d + VF.a = VF.b + VN \end{cases},\begin{cases} \frac{13}{15}.c = - 20.b - 23.d - \frac{9}{7}.a + \frac{6}{14} \\- \frac{3}{14}.c + \frac{7}{9}.a - 22.d = 3.b + \frac{3}{15} \\\frac{7}{4} = - 6.b + 32.d - 21.c + \frac{11}{9}.a \\- 5.c - \frac{2}{13}.d + \frac{15}{6}.a = \frac{7}{9}.b + 1 \end{cases}
